theme,pathway,pval,padj,log2err,ES,NES,size,leadingEdge,collection,neglog10_padj,label
Metabolism,GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_TURQUOISE_UP,1.4114947877509344e-4,0.0041967606718207,0.5188480777437918,-0.5470492068395895,-1.8892316321357647,77,SGK1;TIPARP;MAP1B;ERN1;GPCPD1;AGO2;CLIP2;SMG1;PTP4A1;ZNF697;GAN;HIPK3;ZCCHC2;MERTK;CFLAR;GDF15;RORA;SLC7A11;FOSL2;PALM2AKAP2;KLF6;ARHGAP5;PANK3;SLC4A7;SLC25A25;EMP1;TNPO1;DIDO1;CREBRF;CNKSR3;CDC42EP2;AFF4,C2:CGP,2.377085796542914,GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_TURQUOISE_UP
Metabolism,WP_OMEGA3_OMEGA6_FATTY_ACID_SYNTHESIS,0.00172381782029091,0.02923317996015244,0.45505986738722953,-0.7608295017517914,-1.8564138982678535,15,ELOVL2;ACSL3;ELOVL5,C2:CP:WIKIPATHWAYS,1.5341239398929902,WP_OMEGA3_OMEGA6_FATTY_ACID_SYNTHESIS
Metabolism,WP_OMEGA9_FATTY_ACID_SYNTHESIS,0.00214399035996535,0.03429870737631812,0.4317076958033464,-0.7667867009818369,-1.8457379616243457,14,ELOVL2;ACSL3;ELOVL5;FASN,C2:CP:WIKIPATHWAYS,1.4647222470100139,WP_OMEGA9_FATTY_ACID_SYNTHESIS
Metabolism,KEGG_STARCH_AND_SUCROSE_METABOLISM,0.00296791983315041,0.0435403623874264,0.4317076958033464,-0.6123748076379528,-1.811280266815435,33,UGT1A1;UGT1A3;PYGB;UGT2B28;UGT2B11;UGT2B4,C2:CP:KEGG_LEGACY,1.3611079606370318,KEGG_STARCH_AND_SUCROSE_METABOLISM
Metabolism,KEGG_DRUG_METABOLISM_CYTOCHROME_P450,0.00362278632327101,0.04983430954731376,0.4317076958033464,-0.5605909682778701,-1.7253855616575553,40,UGT1A1;UGT1A3;MAOA;FMO5;UGT2B28;UGT2B11;UGT2B4;CYP2A6,C2:CP:KEGG_LEGACY,1.3024715544968273,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
Metabolism,WP_RETINOL_METABOLISM,0.00780752817100484,0.08610532927130493,0.40701791892395395,-0.7361814677843761,-1.7098360489910327,12,ALDH1A1;CYP2A6;CYP2W1;CYP1A1,C2:CP:WIKIPATHWAYS,1.0649699681573255,WP_RETINOL_METABOLISM
Metabolism,REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM,0.01135075242123405,0.10976642145851116,0.3807304007227924,-0.6987767917865775,-1.6526658831166614,13,ELOVL2;ELOVL5,C2:CP:REACTOME,0.9595304941808595,REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METAB...
Metabolism,GOBP_ALPHA_LINOLENIC_ACID_METABOLIC_PROCESS,0.01212290091884297,0.11417335256899735,0.3807304007227924,-0.7357819584231788,-1.6492943914962517,10,ELOVL2;ELOVL5,C5:GO:BP,0.9424352462009756,GOBP_ALPHA_LINOLENIC_ACID_METABOLIC_PROCESS
Metabolism,GOMF_GLUTATHIONE_PEROXIDASE_ACTIVITY,0.00104501999046889,0.0200878572681926,0.45505986738722953,0.6766469745753139,1.7868719003808928,19,GPX7;GPX4;CLIC2;CP;PTGES;MGST3;GSTZ1;GSTK1;MGST2;GPX8;PRDX6,C5:GO:MF,1.6970663861103754,GOMF_GLUTATHIONE_PEROXIDASE_ACTIVITY
Metabolism,REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL,0.00187845583675442,0.03105558566027436,0.45505986738722953,0.7833163122524547,1.8044523199239388,11,AKR1C2;AKR1C1;AKR1C3;NR1H4;AKR1C4,C2:CP:REACTOME,1.5078602762195223,REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXY...
Metabolism,GOBP_RRNA_METABOLIC_PROCESS,1.2118588329381014e-8,1.096834943710078e-6,0.7477396631498854,0.4373850254857352,1.868953976711349,283,RPL14;RPL7;RPL11;RPS25;RPS15;RPS8;RPS14;RPS24;RPS19;RPS16;RPL26;RPS27;RPL5;RPL7A;NSA2;RPS28;RPL27;NOP53;FDXACB1;COPRS;POLR2K;RPS21;RPL35A;RPS6;POLR1H;POLR2L;IMP3;NPM3;RPP25;GTF3A;AATF;RPL35;C1D;METTL5;YTHDF2;POP7;RPS7;NHP2;SNU13;MACROH2A2;POLR1D;FBL;IMP4;NOL7;TRMT112;EXOSC7;RNF10;ERI3;WDR18;WDR74;RPF1;UTP18;LSM6;POLR2H;SMARCB1;BUD23;POP5;PIN4;PIH1D1;PELP1;TRIR;POLR1C;NOL11;EXOSC4;TSR2;FBLL1;TSR3;SART1;DDX49;METTL18;BYSL;NIFK;NSUN5;DEDD;AK6;POP4;ANG;RRP1;CAVIN1;EMG1;MYC;EXOSC1;NOP10;EIF6;MRM3;MYG1;UTP11;DCAF13;GAR1;PES1;POLR2E;MRTO4;RPUSD4;ABT1;RPUSD2;SBDS;GTF3C6;RPP30;DDX56;GTF2H5;NOB1;POLR1E;EXOSC5;POLR2F;TBL3;WDR77;PA2G4;WDR46;NGDN;REXO4;RPUSD1;RRP36;GTF3C2;LAS1L;SLX9,C5:GO:BP,5.959858721950564,GOBP_RRNA_METABOLIC_PROCESS
Metabolism,GOBP_RESPONSE_TO_FATTY_ACID,2.3065761581154455e-4,0.00620822413525024,0.5188480777437918,0.5660997482963342,1.8789948940938517,52,AKR1C2;AKR1C1;HMGCS2;ID3;AKR1C3;DGAT2;FFAR2;HES1;PRKCD;ASS1;NR1H4;AKR1C4;CLDN1;UCP2;CPT1A;BOLA3,C5:GO:BP,2.207032612151734,GOBP_RESPONSE_TO_FATTY_ACID
Metabolism,GAVISH_3CA_METAPROGRAM_B_CELLS_METABOLISM_MYC,1.662409715117529e-7,1.2094370406985836e-5,0.6901324587967956,0.676709414381979,2.2325558563795567,49,SNRPE;FABP5;PPA1;PRDX1;RPL22L1;SNRPF;NME2;LDHB;LDHA;HMGA1;TXN;ERH;TPI1;NHP2;VDAC1;SNRPD1;ATP5MC1;CCT6A;PSME2;C1QBP;TUBB;NME1;APRT;ENO1;RAN;TIMM13;HSPE1;SYNGR2;EIF5A;PSMB3;NDUFAB1;HNRNPAB;PRMT1;PGAM1;PRELID1;PA2G4;PKM;CCT3,C4:3CA,4.91741673465131,GAVISH_3CA_METAPROGRAM_B_CELLS_METABOLISM_MYC
Metabolism,WP_OXIDATIVE_PHOSPHORYLATION,1.3407053098677311e-8,1.2093524247793383e-6,0.7477396631498854,0.6818759510728674,2.3010702892836923,57,ATP5MC2;ATP5F1E;NDUFS4;NDUFS5;ATP5PD;MT-ND1;ATP5PO;NDUFB10;ATP5ME;NDUFB4;NDUFB9;NDUFC1;NDUFS6;NDUFA3;ATP5MF;NDUFA10;NDUFS8;NDUFB8;ATP5MC1;NDUFA6;NDUFA11;MT-ND2;NDUFA8;NDUFB5;NDUFA9;ATP5MG;NDUFB1;ATP5F1D;ATP5PF;NDUFB2;NDUFB7;MT-ND3;ATP5PB;NDUFS3;NDUFC2;NDUFA2;NDUFB6;NDUFV1;ATP6AP1;NDUFAB1;NDUFS2;NDUFS7;MT-ND4;MT-ND6,C2:CP:WIKIPATHWAYS,5.917447120286231,WP_OXIDATIVE_PHOSPHORYLATION
Metabolism,REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,5.479257199798885e-23,2.089945246209003e-20,1.237896673195293,0.5732401674984046,2.4745557770199698,319,RPL34;RPLP2;RPL14;RPL23A;RPL39;RPL7;RPS12;RPL11;RPL6;RPS4X;RPLP1;RPS23;EEF1E1;PAPSS1;RPL27A;RPS25;RPS20;PNMT;SEM1;RPL31;RPS15;RPL23;RPL19;RPS11;RPL41;RPL37;RPL4;RPS4Y1;RPL22;RPS8;RPS14;RPS27A;RPL24;RPL18A;RPS24;RPS19;RPS16;RPL3;RPL28;RPS15A;RPL38;RPS3;RPL26;RPS27;RPL12;RPL5;RPL7A;RPL37A;RPS13;RPS18;RPL18;RPL10;UBA52;RPS2;RPL10A;RPL29;RPL13A;INMT;RPS28;FAU;ASS1;RPL27;RPL32;RPS29;RPS5;RPL30;RPL36;RPL22L1;FOLH1;RPLP0;RPL15;RPL8;PHGDH;RPL13;RPS21;RPL35A;RPS6;RPS27L;RPS3A;RPSA;QDPR;RPL35;RIDA;PCBD1;CRYM;SLC5A5;ARG2;PSMA1;PSMC5;CGA;RPS7;GSTZ1;ECHS1;SLC6A11;PSMB7;DDC;HNMT;ETHE1;RPL9;SAT1;TSTD1;CKMT1B;PSMB2;NMRAL1;RPL26L1;KGD4;PSPH;PSMB6;RPS26;AADAT;HSD17B10,C2:CP:REACTOME,19.679865091678796,REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES
Metabolism,HALLMARK_OXIDATIVE_PHOSPHORYLATION,4.5600403077990786e-18,1.2298290527094486e-15,1.095929286431201,0.610910768752698,2.4906849123233967,198,UQCRB;ATP5MC2;COX6C;ATP5F1E;NDUFS4;COX7C;UQCR10;ATP5PD;UQCRH;ATP5PO;VDAC2;ECH1;ATP5ME;NDUFB3;GPX4;NDUFB4;NDUFC1;COX8A;NDUFS6;TIMM9;NDUFA3;LDHB;ATP6V1D;LDHA;COX4I1;COX17;MGST3;MRPL11;SDHD;ATP5MF;COX6B1;MRPS15;VDAC1;ATP6V1G1;TOMM22;ECHS1;NDUFA1;NDUFS8;COX6A1;NDUFB8;ETFB;ATP5MC1;ATP6V0E1;NDUFA6;ATP6V1F;PHYH;CPT1A;SURF1;MPC1;GPI;NDUFA8;NDUFB5;NDUFA9;BDH2;IDH3G;NQO2;FDX1;ATP5MG;COX5B;HSD17B10;COX5A;NDUFB1;IDH3B;ATP1B1;ATP5F1D;ATP5PF;ATP5F1C;NDUFB2;NDUFB7;UQCRQ;COX7B;ATP5PB;ACAA2;CYC1;NDUFS3;SLC25A5;NDUFC2;RHOT1;SLC25A3;TIMM13;NDUFA2;SDHB;OXA1L;DECR1;MRPL34;MRPS12;ECI1;PHB2;COX7A2;SLC25A20;NDUFB6;NDUFV1;PDHA1;UQCRFS1;SLC25A6;HCCS;COX15;UQCR11;ATP6AP1;TIMM8B;ATP6V0B;UQCRC1;SLC25A4;ETFA;NDUFAB1;COX7A2L;MDH2;TIMM17A;NDUFS2;NDUFS7;ISCU;TIMM10;MDH1;MTX2;TIMM50,H,14.910155251669998,HALLMARK_OXIDATIVE_PHOSPHORYLATION
Metabolism,GOBP_OXIDATIVE_PHOSPHORYLATION,4.628683646028872e-16,9.966601076529909e-14,1.027669870543582,0.6506796301289303,2.5206059750073138,135,UQCRB;COX6C;ATP5F1E;NDUFS4;UQCRHL;MT-CO3;NDUFS5;COX7C;UQCR10;ATP5PD;UQCRH;NDUFA12;NDUFB11;MT-ND1;BID;ATP5PO;NDUFB10;ATP5ME;NDUFB3;NDUFB4;NDUFB9;NDUFC1;COX8A;NDUFS6;NDUFA3;COX4I1;SHMT2;SDHD;ATP5IF1;ATP5MF;PARK7;UQCC3;COX6B1;MT-CO1;NDUFA10;NDUFA1;NDUFS8;COX6A1;NDUFB8;DGUOK;NUPR1;ANTKMT;MT-CO2;NDUFA6;NDUFA11;MT-ND2;DNAJC30;NDUFA8;NDUFB5;NDUFA9;ATP5MG;COX5B;COX5A;NDUFB1;MIR210;MT-CYB;ETFRF1;ATP5F1D;ATP5PF;ATP5F1C;NDUFB2;SDHAF2;NDUFB7;RHOA;UQCRQ;MT-ND3;COX7B;ATP5PB;CYC1;NDUFS3;MTCO2P12;NDUFC2;NDUFA2;SDHB;UQCC2;COX7A2;NDUFB6;NDUFV1;UQCRFS1;UQCR11;UQCRC1;CDK1;NDUFAB1;COX7A2L;MTCH2;NDUFS2;NDUFS7;ISCU;MT-ND4;CHCHD2;MT-ND6;STOML2;TMEM135,C5:GO:BP,13.001452924474984,GOBP_OXIDATIVE_PHOSPHORYLATION
Metabolism,KEGG_OXIDATIVE_PHOSPHORYLATION,1.574128011481821e-17,3.820837991505874e-15,1.0768681926198325,0.6921472801773823,2.629441327698636,118,UQCRB;ATP12A;ATP5MC2;COX6C;ATP5F1E;NDUFS4;UQCRHL;MT-CO3;NDUFS5;COX7C;UQCR10;ATP5PD;UQCRH;MT-ND1;ATP5PO;NDUFB10;PPA1;ATP5ME;NDUFB3;NDUFB4;NDUFB9;NDUFC1;COX8A;NDUFS6;NDUFA3;ATP6V1D;COX4I1;COX17;SDHD;ATP5MF;COX6B1;MT-CO1;ATP6V1G1;NDUFA10;NDUFA1;NDUFS8;COX6A1;NDUFB8;ATP5MC1;MT-CO2;ATP6V0E1;NDUFA6;NDUFA11;ATP6V1F;MT-ND2;NDUFA8;ATP6V1E2;NDUFB5;NDUFA9;ATP5MG;COX5B;PPA2;COX5A;NDUFB1;MT-CYB;ATP5F1D;ATP6V0D1;ATP5PF;ATP5F1C;NDUFB2;NDUFB7;UQCRQ;MT-ND3;COX7B;ATP5PB;CYC1;NDUFS3;NDUFC2;NDUFA2;SDHB;COX7A2;NDUFB6;NDUFV1;UQCRFS1;COX15;UQCR11;ATP6AP1;ATP6V0B;UQCRC1;NDUFAB1;COX7A2L;NDUFS2;NDUFS7;MT-ND4,C2:CP:KEGG_LEGACY,14.417841376571383,KEGG_OXIDATIVE_PHOSPHORYLATION
Metabolism,REACTOME_SELENOAMINO_ACID_METABOLISM,4.424896522498079e-38,4.922697381279113e-35,1.6088795903768054,0.8316450160550866,3.174391628753432,117,RPL34;RPLP2;RPL14;RPL23A;RPL39;RPL7;RPS12;RPL11;RPL6;RPS4X;RPLP1;RPS23;EEF1E1;PAPSS1;RPL27A;RPS25;RPS20;RPL31;RPS15;RPL23;RPL19;RPS11;RPL41;RPL37;RPL4;RPS4Y1;RPL22;RPS8;RPS14;RPS27A;RPL24;RPL18A;RPS24;RPS19;RPS16;RPL3;RPL28;RPS15A;RPL38;RPS3;RPL26;RPS27;RPL12;RPL5;RPL7A;RPL37A;RPS13;RPS18;RPL18;RPL10;UBA52;RPS2;RPL10A;RPL29;RPL13A;INMT;RPS28;FAU;RPL27;RPL32;RPS29;RPS5;RPL30;RPL36;RPL22L1;RPLP0;RPL15;RPL8;RPL13;RPS21;RPL35A;RPS6;RPS27L;RPS3A;RPSA,C2:CP:REACTOME,34.30779686129817,REACTOME_SELENOAMINO_ACID_METABOLISM
Metabolism,REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,9.470146405900943e-42,2.1071075753129598e-38,1.6843363428421343,0.8688089365863806,3.2524899065075785,101,RPL34;RPLP2;RPL14;RPL23A;RPL39;RPL7;RPS12;RPL11;RPL6;RPS4X;RPLP1;RPS23;RPL27A;RPS25;RPS20;RPL31;RPS15;RPL23;RPL19;RPS11;RPL41;RPL37;RPL4;RPS4Y1;RPL22;RPS8;RPS14;RPS27A;RPL24;RPL18A;RPS24;RPS19;RPS16;RPL3;RPL28;RPS15A;RPL38;RPS3;RPL26;RPS27;RPL12;RPL5;RPL7A;RPL37A;RPS13;RPS18;RPL18;RPL10;UBA52;RPS2;RPL10A;RPL29;RPL13A;RPS28;FAU;RPL27;RPL32;RPS29;RPS5;RPL30;RPL36;RPL22L1;EIF2S2;RPLP0;RPL15;RPL8;RPL13;RPS21;RPL35A;RPS6;RPS27L;RPS3A;RPSA,C2:CP:REACTOME,37.6763132915527,REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY
